"case","event","startTime","completeTime","simulated:logProbability","concept:simulated"
"2603","CC_OM_start_event_","2022/11/06 08:01:31.704","2022/11/06 08:01:31.704","-0.6931471805599453","true"
"2603","event_MESSAGE_CC_receive order request","2022/11/06 08:02:31.704","2022/11/06 08:02:31.704","-0.6931471805599453","true"
"2603","check availability order","2022/11/06 08:03:31.704","2022/11/06 08:03:31.704","-0.6931471805599453","true"
"2603","end_event_notification unavailability","2022/11/06 08:06:31.704","2022/11/06 08:06:31.704","-0.6931471805599453","true"
"2604","CC_OM_start_event_","2022/11/06 08:03:03.928","2022/11/06 08:03:03.928","-0.6931471805599453","true"
"2604","event_MESSAGE_CC_receive order request","2022/11/06 08:04:03.928","2022/11/06 08:04:03.928","-0.6931471805599453","true"
"2604","check availability order","2022/11/06 08:05:03.928","2022/11/06 08:05:03.928","-0.6931471805599453","true"
"2604","elaborate service","2022/11/06 08:08:03.928","2022/11/06 08:08:03.928","-0.6931471805599453","true"
"2604","event_MESSAGE_send availability notification and personal info request","2022/11/06 08:09:03.928","2022/11/06 08:09:03.928","-0.6931471805599453","true"
"2604","event_MESSAGE_receive personal info","2022/11/06 08:10:03.928","2022/11/06 08:10:03.928","-0.6931471805599453","true"
"2604","event_MESSAGE_send order request with info subscriber","2022/11/06 08:11:03.928","2022/11/06 08:11:03.928","-0.6931471805599453","true"
"2604","event_MESSAGE_receive installation confirm","2022/11/06 08:12:03.928","2022/11/06 08:12:03.928","-0.6931471805599453","true"
"2604","CC_OM_end_event_","2022/11/06 08:13:03.928","2022/11/06 08:13:03.928","-0.6931471805599453","true"
"2605","CC_OM_start_event_","2022/11/06 08:04:11.566","2022/11/06 08:04:11.566","-0.6931471805599453","true"
"2605","event_MESSAGE_CC_receive order request","2022/11/06 08:05:11.566","2022/11/06 08:05:11.566","-0.6931471805599453","true"
"2605","check availability order","2022/11/06 08:06:11.566","2022/11/06 08:06:11.566","-0.6931471805599453","true"
"2605","elaborate service","2022/11/06 08:09:11.566","2022/11/06 08:09:11.566","-0.6931471805599453","true"
"2605","event_MESSAGE_send availability notification and personal info request","2022/11/06 08:10:11.566","2022/11/06 08:10:11.566","-0.6931471805599453","true"
"2605","event_MESSAGE_receive personal info","2022/11/06 08:11:11.566","2022/11/06 08:11:11.566","-0.6931471805599453","true"
"2605","event_MESSAGE_send order request with info subscriber","2022/11/06 08:12:11.566","2022/11/06 08:12:11.566","-0.6931471805599453","true"
"2605","event_MESSAGE_receive installation confirm","2022/11/06 08:13:11.566","2022/11/06 08:13:11.566","-0.6931471805599453","true"
"2605","CC_OM_end_event_","2022/11/06 08:14:11.566","2022/11/06 08:14:11.566","-0.6931471805599453","true"
"2606","CC_OM_start_event_","2022/11/06 08:11:52.936","2022/11/06 08:11:52.936","-0.6931471805599453","true"
"2606","event_MESSAGE_CC_receive order request","2022/11/06 08:12:52.936","2022/11/06 08:12:52.936","-0.6931471805599453","true"
"2606","check availability order","2022/11/06 08:13:52.936","2022/11/06 08:13:52.936","-0.6931471805599453","true"
"2606","elaborate service","2022/11/06 08:16:52.936","2022/11/06 08:16:52.936","-0.6931471805599453","true"
"2606","event_MESSAGE_send availability notification and personal info request","2022/11/06 08:17:52.936","2022/11/06 08:17:52.936","-0.6931471805599453","true"
"2606","event_MESSAGE_receive personal info","2022/11/06 08:18:52.936","2022/11/06 08:18:52.936","-0.6931471805599453","true"
"2606","event_MESSAGE_send order request with info subscriber","2022/11/06 08:19:52.936","2022/11/06 08:19:52.936","-0.6931471805599453","true"
"2606","event_MESSAGE_receive installation confirm","2022/11/06 08:20:52.936","2022/11/06 08:20:52.936","-0.6931471805599453","true"
"2606","CC_OM_end_event_","2022/11/06 08:21:52.936","2022/11/06 08:21:52.936","-0.6931471805599453","true"
"2607","CC_OM_start_event_","2022/11/06 08:19:44.176","2022/11/06 08:19:44.176","-0.6931471805599453","true"
"2607","event_MESSAGE_CC_receive order request","2022/11/06 08:20:44.176","2022/11/06 08:20:44.176","-0.6931471805599453","true"
"2607","check availability order","2022/11/06 08:21:44.176","2022/11/06 08:21:44.176","-0.6931471805599453","true"
"2607","elaborate service","2022/11/06 08:24:44.176","2022/11/06 08:24:44.176","-0.6931471805599453","true"
"2607","event_MESSAGE_send availability notification and personal info request","2022/11/06 08:25:44.176","2022/11/06 08:25:44.176","-0.6931471805599453","true"
"2607","event_MESSAGE_receive personal info","2022/11/06 08:26:44.176","2022/11/06 08:26:44.176","-0.6931471805599453","true"
"2607","event_MESSAGE_send order request with info subscriber","2022/11/06 08:27:44.176","2022/11/06 08:27:44.176","-0.6931471805599453","true"
"2607","event_MESSAGE_receive installation confirm","2022/11/06 08:28:44.176","2022/11/06 08:28:44.176","-0.6931471805599453","true"
"2607","CC_OM_end_event_","2022/11/06 08:29:44.176","2022/11/06 08:29:44.176","-0.6931471805599453","true"
"2608","CC_OM_start_event_","2022/11/06 08:27:22.433","2022/11/06 08:27:22.433","-0.6931471805599453","true"
"2608","event_MESSAGE_CC_receive order request","2022/11/06 08:28:22.433","2022/11/06 08:28:22.433","-0.6931471805599453","true"
"2608","check availability order","2022/11/06 08:29:22.433","2022/11/06 08:29:22.433","-0.6931471805599453","true"
"2608","end_event_notification unavailability","2022/11/06 08:32:22.433","2022/11/06 08:32:22.433","-0.6931471805599453","true"
"2609","CC_OM_start_event_","2022/11/06 08:29:58.613","2022/11/06 08:29:58.613","-0.6931471805599453","true"
"2609","event_MESSAGE_CC_receive order request","2022/11/06 08:30:58.613","2022/11/06 08:30:58.613","-0.6931471805599453","true"
"2609","check availability order","2022/11/06 08:31:58.613","2022/11/06 08:31:58.613","-0.6931471805599453","true"
"2609","elaborate service","2022/11/06 08:34:58.613","2022/11/06 08:34:58.613","-0.6931471805599453","true"
"2609","event_MESSAGE_send availability notification and personal info request","2022/11/06 08:35:58.613","2022/11/06 08:35:58.613","-0.6931471805599453","true"
"2609","event_MESSAGE_receive personal info","2022/11/06 08:36:58.613","2022/11/06 08:36:58.613","-0.6931471805599453","true"
"2609","event_MESSAGE_send order request with info subscriber","2022/11/06 08:37:58.613","2022/11/06 08:37:58.613","-0.6931471805599453","true"
"2609","event_MESSAGE_receive installation confirm","2022/11/06 08:38:58.613","2022/11/06 08:38:58.613","-0.6931471805599453","true"
"2609","CC_OM_end_event_","2022/11/06 08:39:58.613","2022/11/06 08:39:58.613","-0.6931471805599453","true"
"2610","CC_OM_start_event_","2022/11/06 08:32:04.765","2022/11/06 08:32:04.765","-0.6931471805599453","true"
"2610","event_MESSAGE_CC_receive order request","2022/11/06 08:33:04.765","2022/11/06 08:33:04.765","-0.6931471805599453","true"
"2610","check availability order","2022/11/06 08:34:04.765","2022/11/06 08:34:04.765","-0.6931471805599453","true"
"2610","end_event_notification unavailability","2022/11/06 08:37:04.765","2022/11/06 08:37:04.765","-0.6931471805599453","true"
"2611","CC_OM_start_event_","2022/11/06 08:37:52.308","2022/11/06 08:37:52.308","-0.6931471805599453","true"
"2611","event_MESSAGE_CC_receive order request","2022/11/06 08:38:52.308","2022/11/06 08:38:52.308","-0.6931471805599453","true"
"2611","check availability order","2022/11/06 08:39:52.308","2022/11/06 08:39:52.308","-0.6931471805599453","true"
"2611","elaborate service","2022/11/06 08:42:52.308","2022/11/06 08:42:52.308","-0.6931471805599453","true"
"2611","event_MESSAGE_send availability notification and personal info request","2022/11/06 08:43:52.308","2022/11/06 08:43:52.308","-0.6931471805599453","true"
"2611","event_MESSAGE_receive personal info","2022/11/06 08:44:52.308","2022/11/06 08:44:52.308","-0.6931471805599453","true"
"2611","event_MESSAGE_send order request with info subscriber","2022/11/06 08:45:52.308","2022/11/06 08:45:52.308","-0.6931471805599453","true"
"2611","event_MESSAGE_receive installation confirm","2022/11/06 08:46:52.308","2022/11/06 08:46:52.308","-0.6931471805599453","true"
"2611","CC_OM_end_event_","2022/11/06 08:47:52.308","2022/11/06 08:47:52.308","-0.6931471805599453","true"
"2612","CC_OM_start_event_","2022/11/06 08:44:15.771","2022/11/06 08:44:15.771","-0.6931471805599453","true"
"2612","event_MESSAGE_CC_receive order request","2022/11/06 08:45:15.771","2022/11/06 08:45:15.771","-0.6931471805599453","true"
"2612","check availability order","2022/11/06 08:46:15.771","2022/11/06 08:46:15.771","-0.6931471805599453","true"
"2612","elaborate service","2022/11/06 08:49:15.771","2022/11/06 08:49:15.771","-0.6931471805599453","true"
"2612","event_MESSAGE_send availability notification and personal info request","2022/11/06 08:50:15.771","2022/11/06 08:50:15.771","-0.6931471805599453","true"
"2612","event_MESSAGE_receive personal info","2022/11/06 08:51:15.771","2022/11/06 08:51:15.771","-0.6931471805599453","true"
"2612","event_MESSAGE_send order request with info subscriber","2022/11/06 08:52:15.771","2022/11/06 08:52:15.771","-0.6931471805599453","true"
"2612","event_MESSAGE_receive installation confirm","2022/11/06 08:53:15.771","2022/11/06 08:53:15.771","-0.6931471805599453","true"
"2612","CC_OM_end_event_","2022/11/06 08:54:15.771","2022/11/06 08:54:15.771","-0.6931471805599453","true"
"2613","CC_OM_start_event_","2022/11/06 08:44:19.684","2022/11/06 08:44:19.684","-0.6931471805599453","true"
"2613","event_MESSAGE_CC_receive order request","2022/11/06 08:45:19.684","2022/11/06 08:45:19.684","-0.6931471805599453","true"
"2613","check availability order","2022/11/06 08:46:19.684","2022/11/06 08:46:19.684","-0.6931471805599453","true"
"2613","elaborate service","2022/11/06 08:49:19.684","2022/11/06 08:49:19.684","-0.6931471805599453","true"
"2613","event_MESSAGE_send availability notification and personal info request","2022/11/06 08:50:19.684","2022/11/06 08:50:19.684","-0.6931471805599453","true"
"2613","event_MESSAGE_receive personal info","2022/11/06 08:51:19.684","2022/11/06 08:51:19.684","-0.6931471805599453","true"
"2613","event_MESSAGE_send order request with info subscriber","2022/11/06 08:52:19.684","2022/11/06 08:52:19.684","-0.6931471805599453","true"
"2613","event_MESSAGE_receive installation confirm","2022/11/06 08:53:19.684","2022/11/06 08:53:19.684","-0.6931471805599453","true"
"2613","CC_OM_end_event_","2022/11/06 08:54:19.684","2022/11/06 08:54:19.684","-0.6931471805599453","true"
"2614","CC_OM_start_event_","2022/11/06 09:10:20.724","2022/11/06 09:10:20.724","-0.6931471805599453","true"
"2614","event_MESSAGE_CC_receive order request","2022/11/06 09:11:20.724","2022/11/06 09:11:20.724","-0.6931471805599453","true"
"2614","check availability order","2022/11/06 09:12:20.724","2022/11/06 09:12:20.724","-0.6931471805599453","true"
"2614","end_event_notification unavailability","2022/11/06 09:15:20.724","2022/11/06 09:15:20.724","-0.6931471805599453","true"
"2615","CC_OM_start_event_","2022/11/06 09:12:59.687","2022/11/06 09:12:59.687","-0.6931471805599453","true"
"2615","event_MESSAGE_CC_receive order request","2022/11/06 09:13:59.687","2022/11/06 09:13:59.687","-0.6931471805599453","true"
"2615","check availability order","2022/11/06 09:14:59.687","2022/11/06 09:14:59.687","-0.6931471805599453","true"
"2615","elaborate service","2022/11/06 09:17:59.687","2022/11/06 09:17:59.687","-0.6931471805599453","true"
"2615","event_MESSAGE_send availability notification and personal info request","2022/11/06 09:18:59.687","2022/11/06 09:18:59.687","-0.6931471805599453","true"
"2615","event_MESSAGE_receive personal info","2022/11/06 09:19:59.687","2022/11/06 09:19:59.687","-0.6931471805599453","true"
"2615","event_MESSAGE_send order request with info subscriber","2022/11/06 09:20:59.687","2022/11/06 09:20:59.687","-0.6931471805599453","true"
"2615","event_MESSAGE_receive installation confirm","2022/11/06 09:21:59.687","2022/11/06 09:21:59.687","-0.6931471805599453","true"
"2615","CC_OM_end_event_","2022/11/06 09:22:59.687","2022/11/06 09:22:59.687","-0.6931471805599453","true"
"2616","CC_OM_start_event_","2022/11/06 09:17:07.195","2022/11/06 09:17:07.195","-0.6931471805599453","true"
"2616","event_MESSAGE_CC_receive order request","2022/11/06 09:18:07.195","2022/11/06 09:18:07.195","-0.6931471805599453","true"
"2616","check availability order","2022/11/06 09:19:07.195","2022/11/06 09:19:07.195","-0.6931471805599453","true"
"2616","end_event_notification unavailability","2022/11/06 09:22:07.195","2022/11/06 09:22:07.195","-0.6931471805599453","true"
"2617","CC_OM_start_event_","2022/11/06 09:18:52.888","2022/11/06 09:18:52.888","-0.6931471805599453","true"
"2617","event_MESSAGE_CC_receive order request","2022/11/06 09:19:52.888","2022/11/06 09:19:52.888","-0.6931471805599453","true"
"2617","check availability order","2022/11/06 09:20:52.888","2022/11/06 09:20:52.888","-0.6931471805599453","true"
"2617","end_event_notification unavailability","2022/11/06 09:23:52.888","2022/11/06 09:23:52.888","-0.6931471805599453","true"
"2618","CC_OM_start_event_","2022/11/06 09:22:42.322","2022/11/06 09:22:42.322","-0.6931471805599453","true"
"2618","event_MESSAGE_CC_receive order request","2022/11/06 09:23:42.322","2022/11/06 09:23:42.322","-0.6931471805599453","true"
"2618","check availability order","2022/11/06 09:24:42.322","2022/11/06 09:24:42.322","-0.6931471805599453","true"
"2618","elaborate service","2022/11/06 09:27:42.322","2022/11/06 09:27:42.322","-0.6931471805599453","true"
"2618","event_MESSAGE_send availability notification and personal info request","2022/11/06 09:28:42.322","2022/11/06 09:28:42.322","-0.6931471805599453","true"
"2618","event_MESSAGE_receive personal info","2022/11/06 09:29:42.322","2022/11/06 09:29:42.322","-0.6931471805599453","true"
"2618","event_MESSAGE_send order request with info subscriber","2022/11/06 09:30:42.322","2022/11/06 09:30:42.322","-0.6931471805599453","true"
"2618","event_MESSAGE_receive installation confirm","2022/11/06 09:31:42.322","2022/11/06 09:31:42.322","-0.6931471805599453","true"
"2618","CC_OM_end_event_","2022/11/06 09:32:42.322","2022/11/06 09:32:42.322","-0.6931471805599453","true"
"2619","CC_OM_start_event_","2022/11/06 09:23:36.733","2022/11/06 09:23:36.733","-0.6931471805599453","true"
"2619","event_MESSAGE_CC_receive order request","2022/11/06 09:24:36.733","2022/11/06 09:24:36.733","-0.6931471805599453","true"
"2619","check availability order","2022/11/06 09:25:36.733","2022/11/06 09:25:36.733","-0.6931471805599453","true"
"2619","end_event_notification unavailability","2022/11/06 09:28:36.733","2022/11/06 09:28:36.733","-0.6931471805599453","true"
"2620","CC_OM_start_event_","2022/11/06 09:24:06.286","2022/11/06 09:24:06.286","-0.6931471805599453","true"
"2620","event_MESSAGE_CC_receive order request","2022/11/06 09:25:06.286","2022/11/06 09:25:06.286","-0.6931471805599453","true"
"2620","check availability order","2022/11/06 09:26:06.286","2022/11/06 09:26:06.286","-0.6931471805599453","true"
"2620","end_event_notification unavailability","2022/11/06 09:29:06.286","2022/11/06 09:29:06.286","-0.6931471805599453","true"
"2621","CC_OM_start_event_","2022/11/06 09:29:36.640","2022/11/06 09:29:36.640","-0.6931471805599453","true"
"2621","event_MESSAGE_CC_receive order request","2022/11/06 09:30:36.640","2022/11/06 09:30:36.640","-0.6931471805599453","true"
"2621","check availability order","2022/11/06 09:31:36.640","2022/11/06 09:31:36.640","-0.6931471805599453","true"
"2621","end_event_notification unavailability","2022/11/06 09:34:36.640","2022/11/06 09:34:36.640","-0.6931471805599453","true"
"2622","CC_OM_start_event_","2022/11/06 09:30:37.629","2022/11/06 09:30:37.629","-0.6931471805599453","true"
"2622","event_MESSAGE_CC_receive order request","2022/11/06 09:31:37.629","2022/11/06 09:31:37.629","-0.6931471805599453","true"
"2622","check availability order","2022/11/06 09:32:37.629","2022/11/06 09:32:37.629","-0.6931471805599453","true"
"2622","end_event_notification unavailability","2022/11/06 09:35:37.629","2022/11/06 09:35:37.629","-0.6931471805599453","true"
